TOUCHPOINT_DATETIME;RESPONSE_DATE;CHURNED_SINCE_FEEDBACK;CUSTOMERM_LEGS_ENUM;FIX_VOICE_PRODUCT_YN;FIX_BB_PRODUCT_YN;MOBILE_PRODUCT_YN;TV_PRODUCT_YN;RELATIONSHIP_NPS;CUSTOMER_AGE_CATEGOR_ENUM;OPEN_COMMENT_CMT
29.09.2023 19:09;02.10.2023 09:41;no;FIXED ONLY;Yes;Yes;No;Yes;5;55-64;Das technische Angebot ist durchaus OK, die Service Leistungen sind aber unter jeder Kritik: lange Wartezeiten bei Anruf, keine Möglichkeit, eine unkomplizierte Mail zu senden. Bei spusu wird nach 2x läuten abgehoben, in wenigen weiteren Minuten hat man schon die Antwort eines freundlichen, kompetenten Mitarbeiters.
29.09.2023 19:09;06.10.2023 18:42;no;FIXED ONLY;Yes;Yes;No;No;3;45-54;Fernsehbox von Sony und die Sony Fernbedienung sind beide sehr schlecht.
29.09.2023 19:09;02.10.2023 17:11;no;FIXED ONLY;Yes;Yes;No;Yes;0;55-64;Die TV  Box hängt sich immer wieder auf
29.09.2023 19:09;02.10.2023 12:30;no;CONVERGED;No;Yes;Yes;No;10;35-44;Terife
29.09.2023 19:09;06.10.2023 09:23;no;MOBILE ONLY;No;No;Yes;No;5;;"AIC ist gut. 
Netzempfang ist genauso verbesserungsbedürftig, wie die ¿Business-Serviceline¿, die ¿always too busy¿ ist."
29.09.2023 19:09;02.10.2023 10:48;no;FIXED ONLY;Yes;Yes;No;Yes;5;55-64;Wie zuvor bereits erwähnt
29.09.2023 19:09;06.10.2023 10:19;no;MOBILE ONLY;No;Yes;Yes;No;7;;Alles super teilweise schlechter Empfang
29.09.2023 19:09;06.10.2023 09:24;no;CONVERGED;No;Yes;Yes;No;10;65-74;im Großen und Ganzen sind für meine Zwecke die Leistungen ok
29.09.2023 19:09;06.10.2023 09:12;no;MOBILE ONLY;No;No;Yes;No;9;35-44;Internet wird leider immer langsamer
29.09.2023 19:09;02.10.2023 11:52;no;MOBILE ONLY;No;No;Yes;No;10;35-44;Passt alles bis jetzt .
29.09.2023 19:09;02.10.2023 10:11;no;FIXED ONLY;Yes;Yes;No;Yes;0;35-44;Verbesserung unbedingt bei: Wland Stabilität, Downloadrate, Kundenservice
29.09.2023 19:09;02.10.2023 21:49;no;FIXED ONLY;Yes;Yes;No;Yes;5;75+;"wenn der IST-Zustand den SOLL-Angeboten entspricht ist das nur einem Normalzustand. Erwarte auch nicht mehr. Habe kein Fernsehen und kein Smartphone (= Bassena-Tratsch von heute, bzw. das Brettl von heute).
Habe dafür keine Zeit, bin kreativ-wissenschaftlich tätig!"
29.09.2023 19:09;06.10.2023 16:43;no;MOBILE ONLY;No;No;Yes;No;10;35-44;"Service top,
Famileintarife einführen verbessern"
29.09.2023 19:09;02.10.2023 09:49;no;FIXED ONLY;Yes;Yes;No;Yes;6;65-74;ganz ok
29.09.2023 19:09;02.10.2023 09:28;no;FIXED ONLY;Yes;Yes;No;No;0;65-74;Bandbreite wurde erst verbessert nachdem neue Mieter im Haus
29.09.2023 19:09;02.10.2023 10:51;no;FIXED ONLY;Yes;Yes;No;Yes;1;;Die Qualität der Internetverbindung ist mangelhaft.
29.09.2023 19:09;08.10.2023 23:53;no;MOBILE ONLY;No;Yes;Yes;No;6;;Ich zahle und zahle - und kriege keine Leistung (spreche hier von Mobiltelefonie)
29.09.2023 19:09;02.10.2023 08:30;no;MOBILE ONLY;No;No;Yes;No;10;35-44;Bis jetzt ist alles in Ordnung gewesen.
29.09.2023 19:09;02.10.2023 08:43;no;CONVERGED;No;Yes;Yes;No;10;55-64;Alles OK
29.09.2023 19:09;07.10.2023 10:24;no;MOBILE ONLY;No;No;Yes;No;9;65-74;"Ich hätte gerne einen Bonus für ""Wenig telefonieren"""
29.09.2023 19:09;06.10.2023 13:08;no;MOBILE ONLY;No;No;Yes;No;5;45-54;Zu teuer
29.09.2023 19:09;02.10.2023 17:26;no;CONVERGED;No;Yes;Yes;No;10;35-44;Bei der Magenta Outdoorbox könnte die WLAN Abdeckung höher sein
29.09.2023 19:09;06.10.2023 09:03;no;MOBILE ONLY;No;No;Yes;No;10;45-54;Sehr nett u hilfsbereit
29.09.2023 19:09;07.10.2023 02:49;no;MOBILE ONLY;No;No;Yes;No;8;45-54;Mehrere Tarife zur Auswahl
29.09.2023 19:09;02.10.2023 19:00;no;FIXED ONLY;Yes;Yes;No;No;10;35-44;Gute Hardware und toller Support. Verbesserungen? Mehr Upload wäre schön )
29.09.2023 19:09;02.10.2023 10:09;no;MOBILE ONLY;No;No;Yes;No;10;45-54;Perfekt
29.09.2023 19:09;02.10.2023 08:25;no;FIXED ONLY;Yes;Yes;No;Yes;6;55-64;Mit Internet und Handy Telefonie zufrieden, TV Box absolut unzufrieden. Abstürze sind an der Tagesordnung
30.09.2023 16:10;02.10.2023 09:37;no;FIXED ONLY;Yes;Yes;No;Yes;1;45-54;Das Internet ist sehr schwach meine Wohnung ist nur 43 m2 gross und die Box ist im Wohnzimmer da ist das Internet OK aber sobald ich mich bewge in die Küche oder woanders ist es vorbei kein internet mehr
30.09.2023 16:10;06.10.2023 21:09;no;FIXED ONLY;Yes;Yes;No;Yes;7;55-64;Seit dem ich die neue Box nehmen musste leider nicht so zufrieden. Muss öfters die Box ausstecken und wieder an , da sonst mit Fernbedienung nichts funktioniert.
30.09.2023 16:10;08.10.2023 23:13;no;MOBILE ONLY;No;No;Yes;No;6;65-74;Sonst passt alles
30.09.2023 16:10;03.10.2023 15:37;no;MOBILE ONLY;No;No;Yes;No;9;;Rundum zufrieden!!!
30.09.2023 16:10;02.10.2023 08:43;no;MOBILE ONLY;No;No;Yes;No;3;65-74;Wie oben erwähnt: total schlechter Handyempfang, Kundenfreundlichkeit jedoch sehr gut
30.09.2023 16:10;02.10.2023 20:43;no;MOBILE ONLY;No;No;Yes;No;9;25-34;Bessere Tarife das was sich ein jeder leisten kann . Vor allem die Internet Menge besser machen.
30.09.2023 16:10;06.10.2023 08:27;no;MOBILE ONLY;No;No;Yes;No;6;55-64;Keine Angabe
30.09.2023 16:10;04.10.2023 11:00;no;MOBILE ONLY;No;No;Yes;No;7;45-54;Tarife sind super,  der Service könnte viel besser sein.  In letzter Zeit sind einige Sachen passiert von denen ich als Kunde keine Ahnung hatte, bzw. keine Info bekommen habe. Im Zeitalter der Digitalisierung sollte das eine Voraussetzung sein.
30.09.2023 16:10;08.10.2023 15:17;no;FIXED ONLY;Yes;Yes;No;Yes;4;55-64;Sehr gutes Service im Kundendienst (telefonisch)
30.09.2023 16:10;06.10.2023 09:35;no;MOBILE ONLY;No;Yes;Yes;No;0;45-54;Mein Problem ist noch immer nicht gelöst!
30.09.2023 16:10;02.10.2023 08:32;no;FIXED ONLY;Yes;Yes;No;No;10;25-34;Alles Top, weiter so.....  ( Preise ein Wenig nachlassen ¿¿)
30.09.2023 16:10;02.10.2023 10:04;no;MOBILE ONLY;No;No;Yes;No;8;45-54;Die Schnelkigkeit beim Surfen.
30.09.2023 16:10;02.10.2023 08:42;no;MOBILE ONLY;No;No;Yes;No;5;35-44;Ist im mittleren Preis mit allen Produkten nicht der billigste aber auch nicht der teuerste (Mitnahme von mobile Daten wenn nicht alle verbraucht sind auf das nächste Monat)
30.09.2023 16:10;02.10.2023 17:51;no;MOBILE ONLY;No;Yes;Yes;No;5;;Einhalten was versprochen wird !!
30.09.2023 16:10;02.10.2023 18:16;no;MOBILE ONLY;No;No;Yes;No;10;65-74;Hab keine großen Ansprüche und bin seit Jahren damit zufrieden
30.09.2023 16:10;02.10.2023 09:06;no;FIXED ONLY;Yes;Yes;No;Yes;0;55-64;Magenta ist das Allerletzte¿..eine Frechheit wie mit Kunden umgegangen wird die seit über 20 Jahren treue Kunden waren!!!!
30.09.2023 16:10;02.10.2023 14:19;no;MOBILE ONLY;No;No;Yes;No;10;65-74;Alles passt bis auf Funkloch!
30.09.2023 16:10;02.10.2023 08:41;no;FIXED ONLY;Yes;Yes;No;Yes;6;55-64;Ganz wichtig! UPC Box!!!!!!!
30.09.2023 16:10;06.10.2023 09:05;no;FIXED ONLY;Yes;Yes;No;Yes;0;75+;Seit der neuen TV-Box ständig Abstürze, Unterbrechungen, Ausfälle etc
30.09.2023 16:10;06.10.2023 10:07;no;FIXED ONLY;Yes;Yes;No;Yes;2;35-44;Preis runter
30.09.2023 16:10;06.10.2023 14:36;no;FIXED ONLY;Yes;Yes;No;Yes;0;75+;"Internet Bewertung: neutral
Telefon Bewertung: neutral
TV: unter jeder Kritik, Android-Box unbrauchbar, möchte wieder zurück auf Horizon, angebracht wäre die TV-Kosten an die Kunden zurückzuzahlen."
30.09.2023 16:10;02.10.2023 09:34;no;MOBILE ONLY;No;Yes;Yes;No;8;;"Verkauf zentralisieren, Internet und Mobiltelefonie in einer Rechnung.

Technische Auskunft ist sehr bemüht und freundlich."
30.09.2023 16:10;02.10.2023 08:36;no;FIXED ONLY;Yes;Yes;No;Yes;8;45-54;Sehr gerne hätte ich als Mindestpensionistin und langjährige Kundin einen besseren Paketpreis!
30.09.2023 16:10;06.10.2023 13:39;no;MOBILE ONLY;No;No;Yes;No;5;35-44;In letzter  Zeit  ist das WLAN  ein wenig  instabil und wie bei frage  ei s schon  beschrieben  bei wirklich  langjährigen  Kunden auch  wenn sie vileicht  keinen  60 euro  vertrag  haben  könnten  schon unterschiede  gemacht  werden  als  bei  kunden  die nach  2 Jahren den Vertrag  verlänger  immerhin  hatte vier Unternehmen ja in den letzten  25 Jahren  stabile  Einnahmen  auch  wenn  diese  vileicht  nicht  den mega  gewinn machen
30.09.2023 16:10;02.10.2023 16:09;no;FIXED ONLY;Yes;Yes;No;Yes;5;65-74;"Ich habe kein Festnetztelefon.
Mit dem Handy auswärts telefonieren, z. B. im Krankenhaus war für mich schwierig mit einer vernünftigen Netz-Wlan-Verbindung.
Die Senderauswahl ist für mich unübersichtlich, da bräuchte ich mehr Anleitung und Hilfe."
30.09.2023 16:10;02.10.2023 10:11;no;FIXED ONLY;Yes;Yes;No;Yes;10;55-64;Sehr Sehr gut Internet , TV Angebot , Problemlos , Danke
30.09.2023 16:10;06.10.2023 12:01;no;FIXED ONLY;Yes;Yes;No;Yes;10;75+;Keine Erfahrung
02.10.2023 03:10;02.10.2023 18:20;no;CONVERGED;No;Yes;Yes;No;5;55-64;Es wird eine Servicepauschale verrechnet die in meinen Augen nicht gerechtfertigt ist.
02.10.2023 03:10;06.10.2023 19:18;no;FIXED ONLY;Yes;Yes;No;Yes;6;55-64;Die alte App war wesentlich besser in puncto Fernsehprogramm und Aufnahmefunktion..
02.10.2023 03:10;06.10.2023 21:43;no;CONVERGED;No;Yes;Yes;No;1;45-54;Vereinbarungen einhalten wäre schon mal ein Anfang und Treue müsste belohnt werden.
02.10.2023 03:10;02.10.2023 21:12;no;MOBILE ONLY;No;No;Yes;No;10;55-64;Leider ist das Mobil-Netz an meiner Wohnadresse ehr schwach ausgebaut, vor dem Haus geht 5G - im Wohnzimmer noch LTE - im hinteren Teil des Hauses meist gar kein Netz -  diese Netz-Wechsel führen beim Telefonieren zu Abbrüchen - man hört sich dann nicht mehr
02.10.2023 03:10;04.10.2023 09:48;no;MOBILE ONLY;No;No;Yes;No;6;35-44;Sehr freundliche und kompetente Mitarbeiter im SCS Shop.
02.10.2023 03:10;02.10.2023 15:42;no;FIXED ONLY;Yes;Yes;No;Yes;6;45-54;"Wann funktioniert die App auf tv-geräten?
Sollte das noch lange dauern, eventuell wieder CI Karten? Mein Fernseher hängt wie ein Bild auf der Wand, die Anschlüsse im Nebenzimmer (unsichtbar). Daher brauche ich die App oder eine ci Karte zum Bedienen¿."
02.10.2023 03:10;03.10.2023 16:43;no;MOBILE ONLY;No;No;Yes;No;9;55-64;Sehr gutes Service und Beratung.
02.10.2023 03:10;02.10.2023 18:38;no;MOBILE ONLY;No;No;Yes;No;0;65-74;Ich schicke Ihnen gerne ScreenShots, damit Sie sehen, wie 5G wirklich funktioniert
02.10.2023 03:10;09.10.2023 08:18;no;MOBILE ONLY;No;No;Yes;No;8;45-54;Wenn mir LTE versprochen wird, dann hätte ich das auch gerne, teilweise schlechte Verbindung, bzw. erhalte ich Signals bzw. What apps manchesmal erst Stunden später, wenn sie keine Relevanz mehr haben, was ärgerlich ist.
03.10.2023 01:10;04.10.2023 04:51;yes;CONVERGED;No;Yes;Yes;No;10;35-44;Alles tiptop
03.10.2023 01:10;08.10.2023 17:39;no;CONVERGED;No;Yes;Yes;No;4;35-44;Endlich die Bestandskunden mit tollen Angeboten versorgen
03.10.2023 01:10;03.10.2023 13:58;no;MOBILE ONLY;No;No;Yes;No;2;55-64;.
03.10.2023 01:10;03.10.2023 13:52;no;CONVERGED;No;Yes;No;No;3;55-64;Durchsatzrate - ich habe zeitweise eine Downloadrate von 0,01 bis 0,1
03.10.2023 01:10;07.10.2023 16:14;no;CONVERGED;No;Yes;Yes;No;8;55-64;Passt für uns
03.10.2023 01:10;07.10.2023 20:27;no;FIXED ONLY;Yes;Yes;No;Yes;9;65-74;Internet  nicht besonderes schnell,  zahle fast 70 Euro im Monat  wurde mir noch nie angeboten  andere  Tarife, bin schon  über 20 Jahre  bei gleichen Anbieter
03.10.2023 01:10;03.10.2023 13:55;no;FIXED ONLY;Yes;Yes;No;Yes;10;35-44;Der Kombi-Tarif TV L + gigakraft 1000 ist zu teuer und sollte eher EUR 80,- kosten.
03.10.2023 01:10;03.10.2023 14:40;no;MOBILE ONLY;No;No;Yes;No;0;55-64;Nein
03.10.2023 01:10;07.10.2023 15:00;no;FIXED ONLY;Yes;Yes;No;Yes;10;75+;wlan könnte stärker sein im altbau ohne dvolo übertragung schlecht
03.10.2023 01:10;03.10.2023 19:32;no;MOBILE ONLY;No;No;Yes;No;7;75+;keine Angaben
03.10.2023 01:10;03.10.2023 14:00;no;MOBILE ONLY;No;Yes;Yes;No;7;45-54;Preislich an der obersten grenze für mich
03.10.2023 01:10;08.10.2023 09:02;no;CONVERGED;No;Yes;Yes;No;10;35-44;Alles in Ordnung.
03.10.2023 01:10;03.10.2023 13:12;no;CONVERGED;No;Yes;Yes;No;4;45-54;Habe ein 150 Mbit Paket aber diese Geschwindigkeit hatte ich noch
03.10.2023 01:10;06.10.2023 17:26;no;FIXED ONLY;Yes;Yes;No;Yes;1;65-74;Die TV Box gehört unbedingt verbessert.
03.10.2023 01:10;07.10.2023 13:21;no;MOBILE ONLY;No;No;Yes;No;7;65-74;"Die Kommunikation. Zwischen Magenta Shops, Magenta Kunden Hotline und Magenta Chat.
Man bekommt von jeder unterschiedliche Infos bzgl. Verträge und Vereinbarungen"
03.10.2023 01:10;03.10.2023 15:46;no;MOBILE ONLY;No;No;Yes;No;1;55-64;Die Lieferzeit eines Smartphones, für das man bezahlt und nicht genau weiß, wann es ankommt.
03.10.2023 01:10;04.10.2023 09:39;no;MOBILE ONLY;No;No;Yes;No;4;75+;Bei  A1 Fernsehstörung konnte ein Techniker nach dem 3. Störungsanruf die Störung von seinem Störungsplatz .. aus der Ferne auflösen !!!
04.10.2023 01:10;08.10.2023 18:06;yes;MOBILE ONLY;No;No;Yes;No;9;55-64;alles gut !
04.10.2023 01:10;08.10.2023 13:14;no;MOBILE ONLY;No;No;Yes;No;10;55-64;alles ok
04.10.2023 01:10;08.10.2023 12:33;no;MOBILE ONLY;No;No;Yes;No;0;45-54;Angestellte gleich oder einfach besser schulen!
04.10.2023 01:10;04.10.2023 19:44;no;FIXED ONLY;Yes;Yes;No;Yes;8;65-74;Die neue TV-Box ist ein Fehler und wie kann man nur den Kunden sagen, sie sollen DVB-C abstecken damit die Box besser funktioniert. Ich bin selbst Techniker und kenne die Themen selbst sehr gut und finde die Vorgangsweise einfach nicht OK. Der Standard DVB-C wird noch eine Weile seine Berechtigung haben da der neue Standard DVB-I in den TV-Geräten doch noch einige Zeit für die Umsetzung dauern wird. Es macht mich traurig, wie mit den bestehenden Kunden umgegangen wird!
04.10.2023 01:10;08.10.2023 12:36;no;MOBILE ONLY;No;No;Yes;No;9;45-54;Siehe meinen Kommentar bevor diese Umfrage startete
04.10.2023 01:10;04.10.2023 13:22;no;FIXED ONLY;Yes;Yes;No;Yes;10;;Es passt alles
04.10.2023 01:10;08.10.2023 17:11;no;MOBILE ONLY;No;No;Yes;No;8;65-74;nein
05.10.2023 01:10;05.10.2023 14:30;yes;FIXED ONLY;Yes;Yes;No;Yes;3;55-64;Gut finde ich den Kundenservice ,sehr bemüht und freundlich,die Magenta TV Box sollte unbedingt verbessert werden.
05.10.2023 01:10;11.10.2023 09:42;no;FIXED ONLY;Yes;Yes;No;Yes;0;;Kommunikation mit den Kunden wenn eine Reparatur nicht klappt.
05.10.2023 01:10;06.10.2023 06:36;no;CONVERGED;No;Yes;Yes;No;9;45-54;Der neue 5G Router ist unnötig gross und schwer.
05.10.2023 01:10;05.10.2023 12:56;no;CONVERGED;No;Yes;Yes;No;2;45-54;"Für das ich jahrelang Kunde bin und das mit 5 Verträgen gibt es nur für neu Kunden highligts 
Wie zb Disney für neu Kunden Jahrelange sind egal 
Service Pauschale für 5 Verträge sind kosten was nicht wirklich notwendig wären hattet auch vor kurzem eine Aktion nur für neu Kunden 

Wenn knapp 4 wochen kein Internet und Telefon geht da der sende Turm beschädigt ist und man fast nichts bekommt dafür für 5 Verträge man konnte nicht telefonieren oder im Internet sein umsonst bezahlt Netflix usw da kommt man sich von euch verarscht vor !!!!"
05.10.2023 01:10;09.10.2023 12:28;no;MOBILE ONLY;No;No;Yes;No;8;55-64;Manchmal Netzausfall von meinen Mobilrouter. Sonst bin ich recht zufrieden. Bin schon über 25 Jahre bei T-mobil oder Magenta wie es jetzt heißt.
05.10.2023 01:10;09.10.2023 14:09;no;MOBILE ONLY;No;No;Yes;No;0;25-34;Der komplette Service, keiner kennt sich aus, leere Versprechungen
05.10.2023 01:10;05.10.2023 23:07;no;CONVERGED;No;Yes;Yes;No;8;45-54;Mögliches Downgrading des Tarifs mit Ausgleichzahlung
05.10.2023 01:10;05.10.2023 13:24;no;FIXED ONLY;Yes;Yes;No;Yes;10;55-64;Ich bin äußerst zufrieden, doch der Preis könnte billiger sein.
05.10.2023 01:10;06.10.2023 10:23;no;FIXED ONLY;Yes;Yes;No;Yes;0;65-74;Auch der Kundenservice ist zermürbend, man wird ständig weitergeleitet und wartet ewig
06.10.2023 01:10;10.10.2023 14:16;no;CONVERGED;No;Yes;Yes;No;9;45-54;Mehr modem produkte fur internet bzw verschidene garette
06.10.2023 01:10;10.10.2023 12:39;no;MOBILE ONLY;No;No;Yes;No;7;65-74;Die Beratung war in Ordnung.
06.10.2023 01:10;10.10.2023 12:24;no;FIXED ONLY;Yes;Yes;No;Yes;7;45-54;Bedienungsfreundlichkeit finde ich eingeschränkt. Ausserdem ist das tv angebot im internet über PC sehr fehleranfällig.
06.10.2023 01:10;11.10.2023 00:03;no;CONVERGED;No;Yes;Yes;No;10;;"Kundenbetreuung in der Filiale Donauzentrum war super! 

Kundenbetreuung unter 0800 676 712 sehr negativ. 

So darf man nicht mit Kunden sprechen und umgehen."
06.10.2023 01:10;06.10.2023 12:16;no;FIXED ONLY;Yes;Yes;No;Yes;0;55-64;Viel zu teuer
06.10.2023 01:10;10.10.2023 13:35;no;CONVERGED;No;Yes;Yes;No;5;75+;5G funktioniert leider oft nicht
06.10.2023 01:10;06.10.2023 13:49;no;FIXED ONLY;Yes;Yes;No;Yes;2;35-44;kein Internet in allen zimmern!!
06.10.2023 01:10;06.10.2023 12:08;no;MOBILE ONLY;No;No;Yes;No;0;35-44;Für Kunden die seit Jahren bei Ihnen sind, gibt es überhaupt keine Vorteile.
06.10.2023 01:10;06.10.2023 16:10;no;MOBILE ONLY;No;No;Yes;No;10;65-74;5G Internet sehr gut, finde alles bis jetzt gut!
06.10.2023 01:10;09.10.2023 11:40;no;FIXED ONLY;Yes;Yes;No;Yes;8;65-74;Ihre Mitarbeiter sind immer sehr hilfsbereit, freundlich und kompetent
07.10.2023 01:10;09.10.2023 09:24;yes;FIXED ONLY;Yes;Yes;No;Yes;2;55-64;Internet ist viel zu instabil und langsam ....vor allem wenn an ein Stockwerk dazwischen hat
07.10.2023 01:10;09.10.2023 13:15;yes;CONVERGED;No;Yes;Yes;No;10;65-74;danke
07.10.2023 01:10;09.10.2023 08:14;no;CONVERGED;No;Yes;Yes;No;0;35-44;Der Preis ist eine Frechheit für die erhaltene Leistung. Die Servicepauschale ist ein Witz, weil es ein Betrag mit 0 Gegenwert ist, sondern einfach eine Einnahmequelle des Unternehmens. Der Vertrag wird beendet wenn die Bindung endet. Vergleichbare Produkte sind bei der Konkurrenz wesentlich günstiger.
07.10.2023 01:10;09.10.2023 11:34;no;CONVERGED;No;Yes;Yes;No;9;55-64;5G Ausbau an meinem Standort
07.10.2023 01:10;09.10.2023 08:25;no;MOBILE ONLY;No;No;Yes;No;8;65-74;Es sind die ständigen Angebote, die verwirren, beim TV dauert es manchmal sehr lange, bis alles geladen ist....
07.10.2023 01:10;14.10.2023 11:49;no;FIXED ONLY;Yes;Yes;No;Yes;8;65-74;Box ist sehr umständlich beim Programm suchen,bzw aufnehmen.Keine Sprechfunktion vom Suchen der Sender.Oftmalige Abstürze ,dann muss man Neustart und das Bild ist nicht  klar sondern weisslich.Beim Replay oftmals laufender Film weg.Oftmals zum verzweifeln.Die vorige Box Variante war besset
07.10.2023 01:10;09.10.2023 10:17;no;MOBILE ONLY;No;No;Yes;No;8;55-64;preise leider ein wenig zu teuer !!
07.10.2023 01:10;09.10.2023 17:02;no;CONVERGED;No;Yes;Yes;No;9;55-64;Das Internet  schlechte Verbindung
07.10.2023 01:10;09.10.2023 08:15;no;MOBILE ONLY;No;No;Yes;No;10;75+;Ich bin sehr zufrieden.
07.10.2023 01:10;13.10.2023 08:50;no;FIXED ONLY;Yes;Yes;No;Yes;10;75+;Weiter so .......
07.10.2023 01:10;09.10.2023 08:51;no;FIXED ONLY;Yes;Yes;No;Yes;5;75+;vieles, siehe Bewertung
07.10.2023 01:10;09.10.2023 20:55;no;CONVERGED;No;Yes;Yes;No;7;65-74;Habe ich schon vorher beschrieben
07.10.2023 01:10;09.10.2023 09:18;no;MOBILE ONLY;No;No;Yes;No;10;;Es ist alles okay. Danke
07.10.2023 01:10;13.10.2023 09:06;no;FIXED ONLY;Yes;Yes;No;Yes;5;55-64;"In Umfragen die Option: ""keine Ahnung"" oder wird ""nicht verwendet"" einbauen"
07.10.2023 01:10;13.10.2023 10:23;no;MOBILE ONLY;No;No;Yes;No;10;45-54;Die Mitarbeiter
07.10.2023 01:10;13.10.2023 16:20;no;CONVERGED;No;Yes;Yes;No;10;65-74;Bin sehr zufrieden
07.10.2023 01:10;09.10.2023 14:43;no;MOBILE ONLY;No;No;Yes;No;2;55-64;Roaming Gebühren von 60 Euro nicht nachvollziehbar. Anruf und Beschwerde - allerdings hat nach Urgenz NIE jemand zurückgerufen, obwohl Rückruf versprochen war!
07.10.2023 01:10;09.10.2023 12:11;no;MOBILE ONLY;No;Yes;Yes;No;0;;Nicht zu empfehlen
07.10.2023 01:10;09.10.2023 08:35;no;MOBILE ONLY;No;No;Yes;No;10;55-64;Bei mir passt alles, preis kann es verbessert
07.10.2023 01:10;09.10.2023 08:55;no;CONVERGED;No;Yes;Yes;No;5;25-34;"Immer wieder Problem.
Verbindung bricht regelmäßig ab.
Up und Downloads sind extrem langsam."
07.10.2023 01:10;10.10.2023 10:33;no;MOBILE ONLY;No;No;Yes;No;5;65-74;Ich bin eigentlich ein Mensch mit Beständigkeit, aber habe festgestellt, nur der kommt gut weg, der den Anbieter öfter mal wechselt.
07.10.2023 01:10;10.10.2023 10:05;no;CONVERGED;No;Yes;No;No;9;45-54;Wichtig ist für eine schnelle und stabile Leitung sowie guter Kundensupport wie auch gute Angebote.
07.10.2023 01:10;09.10.2023 16:18;no;FIXED ONLY;Yes;Yes;No;Yes;5;35-44;Die Box ist die schlechteste welche bis jetzt geliefert wurde! Hätte ich die Möglichkeit würde ich gerne wieder auf eine andere umsteigen.
08.10.2023 01:10;13.10.2023 08:29;no;MOBILE ONLY;No;No;Yes;No;7;65-74;"Netzabdeckung in den Bergen könnte/sollte noch verbessert werden.
Gut finde ich die Aktion ""Loyal ist nicht egal"", die auch auf Bestands- und nicht nur auf Neukunden abzielt."
08.10.2023 01:10;14.10.2023 07:53;no;CONVERGED;No;Yes;Yes;No;0;65-74;"Ich wurde über einen neuen Vertrag tel. kontaktiert, habe aber bis heute noch kein detailliertes Angebot erhalten. Nur ein gesamt kosten Paket, der aber nicht dem entspricht, was mir versprochen wurde?
Ich würde sie bitten, mir eine AB zu senden, wo detailliert draufsteht, da ich über zwei Tarife verfüge, was sie einzeln kosten, das nur ein einmaliger Jahres Service wie versprochen anfällt, usw.

Ich gehe davon aus, dass sie ihre treue Kunden erhalten möchten!
Besten Dank!"
08.10.2023 01:10;11.10.2023 08:13;no;FIXED ONLY;Yes;Yes;No;Yes;0;45-54;Die TV Box (Android) ist einfach nur keine Katastrophe - wenn ich mit dem Internet nicht so zufrieden wäre hätte ich schon längst gekündigt!
08.10.2023 01:10;14.10.2023 17:54;no;FIXED ONLY;Yes;Yes;No;No;3;65-74;Die Festnetztelefonie als Nebenprodukt ist gut(z.B. für Alarmanlage) ansonsten habe ich das Produkt nicht in Verwendung.Während der Pandemie war das Produkt bei VK nicht ausreichend -weil ständige Unterbrechungen...ganz schlecht!
08.10.2023 01:10;09.10.2023 08:28;no;MOBILE ONLY;No;No;Yes;No;10;45-54;Nein
08.10.2023 01:10;13.10.2023 09:35;no;MOBILE ONLY;No;No;Yes;No;10;25-34;Das man Punkte sammelt für ein neues Handy
08.10.2023 01:10;13.10.2023 17:24;no;FIXED ONLY;Yes;Yes;No;Yes;8;75+;im Grunde bin ich zufrieden, aber Sky ist meiner Meinung nach einfach zu teuer
